"ID_obs";"Genus";"Species";"Latitude";"Longitude";"M.mimicry";"F.mimicry";"Country"
27204;"Pseudoscada";"acilla";-9,625;-35,625;"LERIDA";"LERIDA";"Brazil"
27205;"Pseudoscada";"acilla";-22,375;-44,625;"LERIDA";"LERIDA";"Brazil"
27206;"Pseudoscada";"acilla";-23,625;-47,125;"LERIDA";"LERIDA";"Brazil"
27207;"Pseudoscada";"acilla";-23,625;-42,125;"LERIDA";"LERIDA";"Brazil"
27208;"Pseudoscada";"acilla";-24,125;-46,625;"LERIDA";"LERIDA";"Brazil"
27209;"Pseudoscada";"acilla";-23,375;-44,875;"LERIDA";"LERIDA";"Brazil"
27210;"Pseudoscada";"acilla";-26,375;-48,875;"LERIDA";"LERIDA";"Brazil"
27211;"Pseudoscada";"acilla";-15,625;-39,375;"LERIDA";"LERIDA";"Brazil"
27212;"Pseudoscada";"acilla";-25,625;-45,125;"LERIDA";"LERIDA";"Brazil"
27213;"Pseudoscada";"acilla";-19,875;-40,625;"LERIDA";"LERIDA";"Brazil"
27216;"Pseudoscada";"acilla";-14,125;-39,375;"LERIDA";"LERIDA";"Brazil"
27217;"Pseudoscada";"acilla";-15,125;-39,125;"LERIDA";"LERIDA";"Brazil"
27219;"Pseudoscada";"acilla";-22,625;-43,375;"LERIDA";"LERIDA";"Brazil"
27220;"Pseudoscada";"acilla";-17,125;-53,375;"LERIDA";"LERIDA";"Brazil"
27221;"Pseudoscada";"acilla";-16,125;-49,125;"LERIDA";"LERIDA";"Brazil"
27222;"Pseudoscada";"acilla";-20,875;-47,375;"LERIDA";"LERIDA";"Brazil"
27224;"Pseudoscada";"acilla";-21,375;-47,375;"LERIDA";"LERIDA";"Brazil"
27225;"Pseudoscada";"acilla";-22,375;-47,125;"LERIDA";"LERIDA";"Brazil"
27226;"Pseudoscada";"acilla";-20,875;-51,625;"LERIDA";"LERIDA";"Brazil"
27227;"Pseudoscada";"acilla";-18,875;-49,125;"LERIDA";"LERIDA";"Brazil"
27228;"Pseudoscada";"acilla";-20,125;-47,375;"LERIDA";"LERIDA";"Brazil"
27229;"Pseudoscada";"acilla";-22,875;-47,125;"LERIDA";"LERIDA";"Brazil"
27230;"Pseudoscada";"acilla";-16,625;-49,375;"LERIDA";"LERIDA";"Brazil"
27231;"Pseudoscada";"acilla";-15,875;-50,125;"LERIDA";"LERIDA";"Brazil"
27232;"Pseudoscada";"acilla";-20,875;-49,625;"LERIDA";"LERIDA";"Brazil"
27233;"Pseudoscada";"acilla";-23,375;-46,625;"LERIDA";"LERIDA";"Brazil"
27234;"Pseudoscada";"acilla";-16,375;-51,375;"LERIDA";"LERIDA";"Brazil"
27235;"Pseudoscada";"acilla";-21,625;-47,875;"LERIDA";"LERIDA";"Brazil"
27238;"Pseudoscada";"acilla";-21,625;-48,625;"LERIDA";"LERIDA";"Brazil"
27239;"Pseudoscada";"acilla";-17,375;-52,625;"LERIDA";"LERIDA";"Brazil"
27240;"Pseudoscada";"acilla";-17,375;-53,125;"LERIDA";"LERIDA";"Brazil"
27243;"Pseudoscada";"acilla";-17,875;-49,125;"LERIDA";"LERIDA";"Brazil"
27244;"Pseudoscada";"acilla";-21,875;-46,625;"LERIDA";"LERIDA";"Brazil"
27245;"Pseudoscada";"acilla";-16,125;-48,125;"LERIDA";"LERIDA";"Brazil"
27246;"Pseudoscada";"acilla";-18,125;-48,875;"LERIDA";"LERIDA";"Brazil"
27248;"Pseudoscada";"acilla";-21,875;-47,375;"LERIDA";"LERIDA";"Brazil"
27249;"Pseudoscada";"acilla";-21,125;-47,875;"LERIDA";"LERIDA";"Brazil"
27250;"Pseudoscada";"acilla";-20,125;-44,125;"LERIDA";"LERIDA";"Brazil"
27251;"Pseudoscada";"acilla";-20,875;-49,375;"LERIDA";"LERIDA";"Brazil"
27253;"Pseudoscada";"acilla";-23,125;-46,875;"LERIDA";"LERIDA";"Brazil"
27254;"Pseudoscada";"acilla";-18,875;-48,125;"LERIDA";"LERIDA";"Brazil"
27256;"Pseudoscada";"erruca";-23,875;-46,125;"LERIDA";"LERIDA";"Brazil"
27257;"Pseudoscada";"erruca";-27,375;-49,875;"LERIDA";"LERIDA";"Brazil"
27258;"Pseudoscada";"erruca";-22,375;-43,375;"LERIDA";"LERIDA";"Brazil"
27259;"Pseudoscada";"erruca";-23,875;-46,625;"LERIDA";"LERIDA";"Brazil"
27260;"Pseudoscada";"erruca";-21,125;-46,125;"LERIDA";"LERIDA";"Brazil"
27262;"Pseudoscada";"erruca";-23,625;-45,625;"LERIDA";"LERIDA";"Brazil"
27263;"Pseudoscada";"erruca";-20,125;-44,125;"LERIDA";"LERIDA";"Brazil"
27264;"Pseudoscada";"erruca";-27,125;-49,125;"LERIDA";"LERIDA";"Brazil"
27265;"Pseudoscada";"erruca";-25,375;-44,625;"LERIDA";"LERIDA";"Brazil"
27266;"Pseudoscada";"erruca";-26,125;-45,625;"LERIDA";"LERIDA";"Brazil"
27267;"Pseudoscada";"erruca";-23,625;-45,875;"LERIDA";"LERIDA";"Brazil"
27268;"Pseudoscada";"erruca";-9,125;-36,625;"LERIDA";"LERIDA";"Brazil"
27269;"Pseudoscada";"erruca";-20,625;-41,375;"LERIDA";"LERIDA";"Brazil"
27270;"Pseudoscada";"erruca";-22,875;-46,875;"LERIDA";"LERIDA";"Brazil"
27272;"Pseudoscada";"erruca";-21,375;-47,375;"LERIDA";"LERIDA";"Brazil"
27273;"Pseudoscada";"erruca";-22,375;-47,125;"LERIDA";"LERIDA";"Brazil"
27274;"Pseudoscada";"erruca";-22,625;-41,875;"LERIDA";"LERIDA";"Brazil"
27275;"Pseudoscada";"erruca";-25,125;-47,875;"LERIDA";"LERIDA";"Brazil"
27276;"Pseudoscada";"erruca";-8,375;-36,125;"LERIDA";"LERIDA";"Brazil"
27279;"Pseudoscada";"erruca";-29,125;-51,125;"LERIDA";"LERIDA";"Brazil"
27280;"Pseudoscada";"erruca";-18,875;-49,125;"LERIDA";"LERIDA";"Brazil"
27281;"Pseudoscada";"erruca";-24,125;-50,625;"LERIDA";"LERIDA";"Brazil"
27282;"Pseudoscada";"erruca";-23,875;-45,375;"LERIDA";"LERIDA";"Brazil"
27283;"Pseudoscada";"erruca";-27,375;-50,625;"LERIDA";"LERIDA";"Brazil"
27287;"Pseudoscada";"erruca";-22,875;-46,375;"LERIDA";"LERIDA";"Brazil"
27288;"Pseudoscada";"erruca";-22,375;-42,125;"LERIDA";"LERIDA";"Brazil"
27290;"Pseudoscada";"erruca";-25,625;-54,375;"LERIDA";"LERIDA";"Brazil"
27291;"Pseudoscada";"erruca";-20,625;-46,375;"LERIDA";"LERIDA";"Brazil"
27293;"Pseudoscada";"erruca";-22,875;-47,125;"LERIDA";"LERIDA";"Brazil"
27294;"Pseudoscada";"erruca";-19,375;-40,125;"LERIDA";"LERIDA";"Brazil"
27295;"Pseudoscada";"erruca";-23,125;-46,625;"LERIDA";"LERIDA";"Brazil"
27296;"Pseudoscada";"erruca";-20,875;-49,625;"LERIDA";"LERIDA";"Brazil"
27298;"Pseudoscada";"erruca";-27,875;-51,375;"LERIDA";"LERIDA";"Brazil"
27299;"Pseudoscada";"erruca";-25,875;-46,125;"LERIDA";"LERIDA";"Brazil"
27301;"Pseudoscada";"erruca";-28,375;-53,875;"LERIDA";"LERIDA";"Brazil"
27302;"Pseudoscada";"erruca";-23,125;-44,375;"LERIDA";"LERIDA";"Brazil"
27303;"Pseudoscada";"erruca";-23,875;-47,625;"LERIDA";"LERIDA";"Brazil"
27305;"Pseudoscada";"erruca";-24,375;-50,625;"LERIDA";"LERIDA";"Brazil"
27306;"Pseudoscada";"erruca";-20,875;-42,375;"LERIDA";"LERIDA";"Brazil"
27307;"Pseudoscada";"erruca";-19,625;-40,875;"LERIDA";"LERIDA";"Brazil"
27308;"Pseudoscada";"erruca";-23,375;-46,125;"LERIDA";"LERIDA";"Brazil"
27309;"Pseudoscada";"erruca";-22,875;-45,625;"LERIDA";"LERIDA";"Brazil"
27311;"Pseudoscada";"erruca";-22,125;-47,875;"LERIDA";"LERIDA";"Brazil"
27312;"Pseudoscada";"erruca";-19,375;-41,375;"LERIDA";"LERIDA";"Brazil"
27313;"Pseudoscada";"erruca";-23,875;-46,375;"LERIDA";"LERIDA";"Brazil"
27314;"Pseudoscada";"erruca";-26,625;-49,125;"LERIDA";"LERIDA";"Brazil"
27315;"Pseudoscada";"erruca";-21,625;-47,875;"LERIDA";"LERIDA";"Brazil"
27317;"Pseudoscada";"erruca";-24,375;-47,125;"LERIDA";"LERIDA";"Brazil"
27318;"Pseudoscada";"erruca";-23,375;-47,625;"LERIDA";"LERIDA";"Brazil"
27319;"Pseudoscada";"erruca";-23,375;-53,625;"LERIDA";"LERIDA";"Brazil"
27321;"Pseudoscada";"erruca";-29,625;-50,375;"LERIDA";"LERIDA";"Brazil"
27322;"Pseudoscada";"erruca";-25,875;-51,875;"LERIDA";"LERIDA";"Brazil"
27324;"Pseudoscada";"erruca";-19,875;-40,625;"LERIDA";"LERIDA";"Brazil"
27325;"Pseudoscada";"erruca";-20,125;-40,625;"LERIDA";"LERIDA";"Brazil"
27326;"Pseudoscada";"erruca";-22,625;-52,375;"LERIDA";"LERIDA";"Brazil"
27327;"Pseudoscada";"erruca";-23,625;-47,125;"LERIDA";"LERIDA";"Brazil"
27329;"Pseudoscada";"erruca";-24,125;-46,625;"LERIDA";"LERIDA";"Brazil"
27331;"Pseudoscada";"erruca";-22,625;-46,625;"LERIDA";"LERIDA";"Brazil"
27332;"Pseudoscada";"erruca";-22,875;-46,125;"LERIDA";"LERIDA";"Brazil"
27333;"Pseudoscada";"erruca";-27,125;-57,875;"LERIDA";"LERIDA";"Brazil"
27336;"Pseudoscada";"erruca";-23,125;-46,875;"LERIDA";"LERIDA";"Brazil"
27337;"Pseudoscada";"erruca";-19,375;-44,375;"LERIDA";"LERIDA";"Brazil"
27338;"Pseudoscada";"erruca";-23,375;-44,625;"LERIDA";"LERIDA";"Brazil"
27340;"Pseudoscada";"erruca";-22,375;-44,875;"LERIDA";"LERIDA";"Brazil"
27341;"Pseudoscada";"erruca";-32,125;-58,125;"LERIDA";"LERIDA";"Brazil"
27343;"Pseudoscada";"erruca";-16,125;-48,125;"LERIDA";"LERIDA";"Brazil"
27344;"Pseudoscada";"erruca";-22,625;-45,375;"LERIDA";"LERIDA";"Brazil"
27345;"Pseudoscada";"erruca";-31,625;-52,375;"LERIDA";"LERIDA";"Brazil"
27346;"Pseudoscada";"erruca";-23,375;-44,875;"LERIDA";"LERIDA";"Brazil"
27347;"Pseudoscada";"erruca";-25,125;-45,375;"LERIDA";"LERIDA";"Brazil"
27348;"Pseudoscada";"erruca";-24,875;-45,125;"LERIDA";"LERIDA";"Brazil"
27349;"Pseudoscada";"erruca";-22,625;-47,625;"LERIDA";"LERIDA";"Brazil"
27351;"Pseudoscada";"erruca";-32,875;-51,125;"LERIDA";"LERIDA";"Brazil"
27352;"Pseudoscada";"erruca";-27,625;-54,625;"LERIDA";"LERIDA";"Brazil"
27355;"Pseudoscada";"erruca";-22,375;-42,875;"LERIDA";"LERIDA";"Brazil"
27357;"Pseudoscada";"erruca";-22,375;-47,625;"LERIDA";"LERIDA";"Brazil"
27358;"Pseudoscada";"erruca";-15,625;-47,875;"LERIDA";"LERIDA";"Brazil"
27360;"Pseudoscada";"erruca";-26,375;-48,125;"LERIDA";"LERIDA";"Brazil"
27361;"Pseudoscada";"erruca";-22,625;-47,875;"LERIDA";"LERIDA";"Brazil"
27362;"Pseudoscada";"erruca";-27,375;-55,625;"LERIDA";"LERIDA";"Brazil"
27363;"Pseudoscada";"erruca";-26,375;-55,625;"LERIDA";"LERIDA";"Brazil"
27364;"Pseudoscada";"erruca";-29,375;-50,375;"LERIDA";"LERIDA";"Brazil"
27365;"Pseudoscada";"erruca";-29,875;-51,125;"LERIDA";"LERIDA";"Brazil"
27366;"Pseudoscada";"erruca";-27,125;-52,375;"LERIDA";"LERIDA";"Brazil"
27368;"Pseudoscada";"erruca";-22,875;-45,875;"LERIDA";"LERIDA";"Brazil"
27372;"Pseudoscada";"erruca";-25,625;-45,125;"LERIDA";"LERIDA";"Brazil"
27374;"Pseudoscada";"erruca";-22,875;-47,375;"LERIDA";"LERIDA";"Brazil"
27375;"Pseudoscada";"erruca";-23,375;-45,125;"LERIDA";"LERIDA";"Brazil"
27377;"Pseudoscada";"erruca";-27,125;-53,875;"LERIDA";"LERIDA";"Brazil"
27378;"Pseudoscada";"erruca";-21,875;-47,875;"LERIDA";"LERIDA";"Brazil"
27385;"Pseudoscada";"erruca";-22,625;-43,375;"LERIDA";"LERIDA";"Brazil"
27386;"Pseudoscada";"erruca";-25,625;-54,125;"LERIDA";"LERIDA";"Brazil"
27387;"Pseudoscada";"florula";-20,875;-41,625;"LERIDA";"LERIDA";"Brazil"
27388;"Pseudoscada";"florula";-15,375;-39,625;"LERIDA";"LERIDA";"Brazil"
27389;"Pseudoscada";"florula";-18,375;-39,875;"LERIDA";"LERIDA";"Brazil"
27390;"Pseudoscada";"florula";-19,125;-42,625;"LERIDA";"LERIDA";"Brazil"
27391;"Pseudoscada";"florula";-19,125;-40,125;"LERIDA";"LERIDA";"Brazil"
27392;"Pseudoscada";"florula";-22,625;-43,125;"LERIDA";"LERIDA";"Brazil"
27394;"Pseudoscada";"florula";-16,875;-42,125;"LERIDA";"LERIDA";"Brazil"
27395;"Pseudoscada";"florula";-19,875;-40,625;"LERIDA";"LERIDA";"Brazil"
27397;"Pseudoscada";"florula";-23,625;-42,125;"LERIDA";"LERIDA";"Brazil"
27402;"Pseudoscada";"florula";-14,125;-39,375;"LERIDA";"LERIDA";"Brazil"
27403;"Pseudoscada";"florula";-22,625;-43,375;"LERIDA";"LERIDA";"Brazil"
27404;"Pteronymia";"carlia";-23,875;-46,125;"LERIDA";"LERIDA";"Brazil"
27405;"Pteronymia";"carlia";-27,375;-49,875;"LERIDA";"LERIDA";"Brazil"
27406;"Pteronymia";"carlia";-22,375;-43,375;"LERIDA";"LERIDA";"Brazil"
27408;"Pteronymia";"carlia";-21,125;-46,125;"LERIDA";"LERIDA";"Brazil"
27409;"Pteronymia";"carlia";-22,375;-43,875;"LERIDA";"LERIDA";"Brazil"
27410;"Pteronymia";"carlia";-23,625;-45,625;"LERIDA";"LERIDA";"Brazil"
27411;"Pteronymia";"carlia";-20,125;-44,125;"LERIDA";"LERIDA";"Brazil"
27412;"Pteronymia";"carlia";-27,125;-49,125;"LERIDA";"LERIDA";"Brazil"
27413;"Pteronymia";"carlia";-25,375;-44,625;"LERIDA";"LERIDA";"Brazil"
27414;"Pteronymia";"carlia";-26,125;-45,625;"LERIDA";"LERIDA";"Brazil"
27416;"Pteronymia";"carlia";-15,875;-47,875;"LERIDA";"LERIDA";"Brazil"
27417;"Pteronymia";"carlia";-20,625;-41,375;"LERIDA";"LERIDA";"Brazil"
27418;"Pteronymia";"carlia";-22,875;-46,875;"LERIDA";"LERIDA";"Brazil"
27420;"Pteronymia";"carlia";-21,375;-47,375;"LERIDA";"LERIDA";"Brazil"
27421;"Pteronymia";"carlia";-22,375;-47,125;"LERIDA";"LERIDA";"Brazil"
27422;"Pteronymia";"carlia";-22,625;-41,875;"LERIDA";"LERIDA";"Brazil"
27423;"Pteronymia";"carlia";-25,125;-47,875;"LERIDA";"LERIDA";"Brazil"
27424;"Pteronymia";"carlia";-8,375;-36,125;"LERIDA";"LERIDA";"Brazil"
27426;"Pteronymia";"carlia";-29,125;-51,125;"LERIDA";"LERIDA";"Brazil"
27427;"Pteronymia";"carlia";-24,125;-50,625;"LERIDA";"LERIDA";"Brazil"
27433;"Pteronymia";"carlia";-22,875;-46,375;"LERIDA";"LERIDA";"Brazil"
27435;"Pteronymia";"carlia";-25,625;-54,375;"LERIDA";"LERIDA";"Brazil"
27436;"Pteronymia";"carlia";-20,625;-46,375;"LERIDA";"LERIDA";"Brazil"
27439;"Pteronymia";"carlia";-19,375;-40,125;"LERIDA";"LERIDA";"Brazil"
27442;"Pteronymia";"carlia";-27,875;-51,375;"LERIDA";"LERIDA";"Brazil"
27443;"Pteronymia";"carlia";-25,875;-46,125;"LERIDA";"LERIDA";"Brazil"
27445;"Pteronymia";"carlia";-28,375;-53,875;"LERIDA";"LERIDA";"Brazil"
27446;"Pteronymia";"carlia";-23,125;-44,375;"LERIDA";"LERIDA";"Brazil"
27447;"Pteronymia";"carlia";-23,875;-47,625;"LERIDA";"LERIDA";"Brazil"
27449;"Pteronymia";"carlia";-24,375;-50,625;"LERIDA";"LERIDA";"Brazil"
27451;"Pteronymia";"carlia";-19,625;-40,875;"LERIDA";"LERIDA";"Brazil"
27452;"Pteronymia";"carlia";-17,125;-40,375;"LERIDA";"LERIDA";"Brazil"
27453;"Pteronymia";"carlia";-23,375;-46,125;"LERIDA";"LERIDA";"Brazil"
27454;"Pteronymia";"carlia";-22,875;-45,625;"LERIDA";"LERIDA";"Brazil"
27456;"Pteronymia";"carlia";-22,125;-47,875;"LERIDA";"LERIDA";"Brazil"
27458;"Pteronymia";"carlia";-26,625;-49,125;"LERIDA";"LERIDA";"Brazil"
27460;"Pteronymia";"carlia";-21,875;-43,375;"LERIDA";"LERIDA";"Brazil"
27461;"Pteronymia";"carlia";-24,375;-47,125;"LERIDA";"LERIDA";"Brazil"
27462;"Pteronymia";"carlia";-23,375;-47,625;"LERIDA";"LERIDA";"Brazil"
27463;"Pteronymia";"carlia";-23,375;-53,625;"LERIDA";"LERIDA";"Brazil"
27465;"Pteronymia";"carlia";-29,625;-50,375;"LERIDA";"LERIDA";"Brazil"
27466;"Pteronymia";"carlia";-25,875;-51,875;"LERIDA";"LERIDA";"Brazil"
27468;"Pteronymia";"carlia";-19,875;-40,625;"LERIDA";"LERIDA";"Brazil"
27469;"Pteronymia";"carlia";-20,125;-40,625;"LERIDA";"LERIDA";"Brazil"
27470;"Pteronymia";"carlia";-22,625;-52,375;"LERIDA";"LERIDA";"Brazil"
27471;"Pteronymia";"carlia";-23,625;-47,125;"LERIDA";"LERIDA";"Brazil"
27472;"Pteronymia";"carlia";-24,125;-46,625;"LERIDA";"LERIDA";"Brazil"
27474;"Pteronymia";"carlia";-22,625;-46,625;"LERIDA";"LERIDA";"Brazil"
27475;"Pteronymia";"carlia";-22,875;-47,375;"LERIDA";"LERIDA";"Brazil"
27476;"Pteronymia";"carlia";-18,125;-39,875;"LERIDA";"LERIDA";"Brazil"
